date,name,category,value
2020-08-18,東京都,none,5
2020-08-18,非公表,none,78
2020-08-18,神奈川県,none,2
2020-08-18,中国武漢市,none,1
2020-08-18,石狩振興局管内,none,1209
2020-08-18,根室振興局管内,none,2
2020-08-18,日高振興局管内,none,3
2020-08-18,檜山振興局管内,none,4
2020-08-18,留萌振興局管内,none,4
2020-08-18,渡島総合振興局管内,none,13
2020-08-18,十勝総合振興局管内,none,15
2020-08-18,胆振総合振興局管内,none,26
2020-08-18,釧路総合振興局管内,none,32
2020-08-18,上川総合振興局管内,none,45
2020-08-18,宗谷総合振興局管内,none,5
2020-08-18,空知総合振興局管内,none,52
2020-08-18,後志総合振興局管内,none,73
2020-08-18,オホーツク総合振興局管内,none,63
2020-08-19,京都府,none,1
2020-08-19,千葉県,none,1
2020-08-19,大阪府,none,1
2020-08-19,茨城県,none,1
2020-08-19,愛知県,none,2
2020-08-19,東京都,none,5
2020-08-19,非公表,none,78
2020-08-19,神奈川県,none,2
2020-08-19,中国武漢市,none,1
2020-08-19,石狩振興局管内,none,1215
2020-08-19,根室振興局管内,none,2
2020-08-19,日高振興局管内,none,3
2020-08-19,檜山振興局管内,none,4
2020-08-19,留萌振興局管内,none,4
2020-08-19,渡島総合振興局管内,none,13
2020-08-19,十勝総合振興局管内,none,15
2020-08-19,胆振総合振興局管内,none,26
2020-08-19,釧路総合振興局管内,none,32
2020-08-19,上川総合振興局管内,none,45
2020-08-19,宗谷総合振興局管内,none,5
2020-08-19,空知総合振興局管内,none,53
2020-08-19,後志総合振興局管内,none,74
2020-08-19,オホーツク総合振興局管内,none,63
2020-08-20,京都府,none,1
2020-08-20,千葉県,none,1
2020-08-20,大阪府,none,1
2020-08-20,茨城県,none,1
2020-08-20,愛知県,none,2
2020-08-20,東京都,none,5
2020-08-20,非公表,none,83
2020-08-20,神奈川県,none,2
2020-08-20,中国武漢市,none,1
2020-08-20,石狩振興局管内,none,1221
2020-08-20,根室振興局管内,none,2
2020-08-20,日高振興局管内,none,3
2020-08-20,檜山振興局管内,none,4
2020-08-20,留萌振興局管内,none,4
2020-08-20,渡島総合振興局管内,none,13
2020-08-20,十勝総合振興局管内,none,15
2020-08-20,胆振総合振興局管内,none,26
2020-08-20,釧路総合振興局管内,none,32
2020-08-20,上川総合振興局管内,none,45
2020-08-20,宗谷総合振興局管内,none,5
2020-08-20,空知総合振興局管内,none,54
2020-08-20,後志総合振興局管内,none,87
2020-08-20,オホーツク総合振興局管内,none,63
2020-08-21,京都府,none,1
2020-08-21,千葉県,none,1
2020-08-21,大阪府,none,1
2020-08-21,茨城県,none,1
2020-08-21,愛知県,none,2
2020-08-21,東京都,none,5
2020-08-21,非公表,none,84
2020-08-21,神奈川県,none,2
2020-08-21,中国武漢市,none,1
2020-08-21,石狩振興局管内,none,1226
2020-08-21,日高振興局管内,none,3
2020-08-21,根室振興局管内,none,3
2020-08-21,檜山振興局管内,none,4
2020-08-21,留萌振興局管内,none,4
2020-08-21,渡島総合振興局管内,none,13
2020-08-21,十勝総合振興局管内,none,15
2020-08-21,胆振総合振興局管内,none,26
2020-08-21,釧路総合振興局管内,none,32
2020-08-21,上川総合振興局管内,none,45
2020-08-21,宗谷総合振興局管内,none,5
2020-08-21,空知総合振興局管内,none,54
2020-08-21,後志総合振興局管内,none,90
2020-08-21,オホーツク総合振興局管内,none,63
2020-08-22,京都府,none,1
2020-08-22,千葉県,none,1
2020-08-22,大阪府,none,1
2020-08-22,茨城県,none,1
2020-08-22,愛知県,none,2
2020-08-22,東京都,none,5
2020-08-22,非公表,none,88
2020-08-22,神奈川県,none,2
2020-08-22,中国武漢市,none,1
2020-08-22,石狩振興局管内,none,1233
2020-08-22,日高振興局管内,none,3
2020-08-22,根室振興局管内,none,3
2020-08-22,檜山振興局管内,none,4
2020-08-22,留萌振興局管内,none,4
2020-08-22,渡島総合振興局管内,none,13
2020-08-22,十勝総合振興局管内,none,15
2020-08-22,胆振総合振興局管内,none,26
2020-08-22,釧路総合振興局管内,none,32
2020-08-22,上川総合振興局管内,none,46
2020-08-22,宗谷総合振興局管内,none,5
2020-08-22,空知総合振興局管内,none,54
2020-08-22,後志総合振興局管内,none,94
2020-08-22,オホーツク総合振興局管内,none,64
2020-08-23,京都府,none,1
2020-08-23,千葉県,none,1
2020-08-23,大阪府,none,1
2020-08-23,茨城県,none,1
2020-08-23,愛知県,none,2
2020-08-23,東京都,none,5
2020-08-23,非公表,none,88
2020-08-23,神奈川県,none,2
2020-08-23,中国武漢市,none,1
2020-08-23,石狩振興局管内,none,1243
2020-08-23,日高振興局管内,none,3
2020-08-23,根室振興局管内,none,3
2020-08-23,檜山振興局管内,none,4
2020-08-23,留萌振興局管内,none,4
2020-08-23,渡島総合振興局管内,none,13
2020-08-23,十勝総合振興局管内,none,15
2020-08-23,胆振総合振興局管内,none,26
2020-08-23,釧路総合振興局管内,none,32
2020-08-23,上川総合振興局管内,none,46
2020-08-23,宗谷総合振興局管内,none,5
2020-08-23,空知総合振興局管内,none,54
2020-08-23,後志総合振興局管内,none,96
2020-08-23,オホーツク総合振興局管内,none,66
2020-08-24,京都府,none,1
2020-08-24,千葉県,none,1
2020-08-24,大阪府,none,1
2020-08-24,茨城県,none,1
2020-08-24,愛知県,none,2
2020-08-24,東京都,none,5
2020-08-24,非公表,none,89
2020-08-24,神奈川県,none,2
2020-08-24,中国武漢市,none,1
2020-08-24,石狩振興局管内,none,1247
2020-08-24,日高振興局管内,none,3
2020-08-24,根室振興局管内,none,3
2020-08-24,檜山振興局管内,none,4
2020-08-24,留萌振興局管内,none,4
2020-08-24,渡島総合振興局管内,none,13
2020-08-24,十勝総合振興局管内,none,15
2020-08-24,胆振総合振興局管内,none,26
2020-08-24,釧路総合振興局管内,none,32
2020-08-24,上川総合振興局管内,none,46
2020-08-24,宗谷総合振興局管内,none,5
2020-08-24,空知総合振興局管内,none,54
2020-08-24,後志総合振興局管内,none,99
2020-08-24,オホーツク総合振興局管内,none,66
2020-08-25,京都府,none,1
2020-08-25,千葉県,none,1
2020-08-25,大阪府,none,1
2020-08-25,茨城県,none,1
2020-08-25,愛知県,none,2
2020-08-25,東京都,none,6
2020-08-25,非公表,none,90
2020-08-25,神奈川県,none,2
2020-08-25,中国武漢市,none,1
2020-08-25,石狩振興局管内,none,1251
2020-08-25,日高振興局管内,none,3
2020-08-25,根室振興局管内,none,3
2020-08-25,檜山振興局管内,none,4
2020-08-25,留萌振興局管内,none,4
2020-08-25,渡島総合振興局管内,none,13
2020-08-25,十勝総合振興局管内,none,15
2020-08-25,胆振総合振興局管内,none,26
2020-08-25,釧路総合振興局管内,none,32
2020-08-25,上川総合振興局管内,none,47
2020-08-25,宗谷総合振興局管内,none,5
2020-08-25,空知総合振興局管内,none,54
2020-08-25,後志総合振興局管内,none,99
2020-08-25,オホーツク総合振興局管内,none,66
2020-08-26,京都府,none,1
2020-08-26,千葉県,none,1
2020-08-26,大阪府,none,1
2020-08-26,茨城県,none,1
2020-08-26,愛知県,none,2
2020-08-26,東京都,none,6
2020-08-26,非公表,none,90
2020-08-26,神奈川県,none,2
2020-08-26,中国武漢市,none,1
2020-08-26,石狩振興局管内,none,1255
2020-08-26,日高振興局管内,none,3
2020-08-26,根室振興局管内,none,3
2020-08-26,檜山振興局管内,none,4
2020-08-26,留萌振興局管内,none,4
2020-08-26,後志総合振興局管内,none,101
2020-08-26,渡島総合振興局管内,none,13
2020-08-26,十勝総合振興局管内,none,16
2020-08-26,胆振総合振興局管内,none,26
2020-08-26,釧路総合振興局管内,none,32
2020-08-26,上川総合振興局管内,none,47
2020-08-26,宗谷総合振興局管内,none,5
2020-08-26,空知総合振興局管内,none,54
2020-08-26,オホーツク総合振興局管内,none,66
2020-08-27,京都府,none,1
2020-08-27,千葉県,none,1
2020-08-27,大阪府,none,1
2020-08-27,茨城県,none,1
2020-08-27,愛知県,none,2
2020-08-27,東京都,none,6
2020-08-27,非公表,none,90
2020-08-27,神奈川県,none,2
2020-08-27,中国武漢市,none,1
2020-08-27,石狩振興局管内,none,1263
2020-08-27,日高振興局管内,none,3
2020-08-27,根室振興局管内,none,3
2020-08-27,檜山振興局管内,none,4
2020-08-27,留萌振興局管内,none,4
2020-08-27,後志総合振興局管内,none,103
2020-08-27,渡島総合振興局管内,none,13
2020-08-27,十勝総合振興局管内,none,16
2020-08-27,胆振総合振興局管内,none,26
2020-08-27,釧路総合振興局管内,none,32
2020-08-27,上川総合振興局管内,none,47
2020-08-27,宗谷総合振興局管内,none,5
2020-08-27,空知総合振興局管内,none,54
2020-08-27,オホーツク総合振興局管内,none,66
2020-08-28,京都府,none,1
2020-08-28,千葉県,none,1
2020-08-28,大阪府,none,1
2020-08-28,茨城県,none,1
2020-08-28,愛知県,none,2
2020-08-28,東京都,none,6
2020-08-28,非公表,none,90
2020-08-28,神奈川県,none,2
2020-08-28,中国武漢市,none,1
2020-08-28,石狩振興局管内,none,1272
2020-08-28,根室振興局管内,none,3
2020-08-28,日高振興局管内,none,4
2020-08-28,檜山振興局管内,none,4
2020-08-28,留萌振興局管内,none,4
2020-08-28,後志総合振興局管内,none,104
2020-08-28,渡島総合振興局管内,none,13
2020-08-28,十勝総合振興局管内,none,20
2020-08-28,胆振総合振興局管内,none,26
2020-08-28,釧路総合振興局管内,none,32
2020-08-28,上川総合振興局管内,none,48
2020-08-28,宗谷総合振興局管内,none,5
2020-08-28,空知総合振興局管内,none,54
2020-08-28,オホーツク総合振興局管内,none,66
2020-08-29,京都府,none,1
2020-08-29,千葉県,none,1
2020-08-29,大阪府,none,1
2020-08-29,茨城県,none,1
2020-08-29,愛知県,none,2
2020-08-29,東京都,none,6
2020-08-29,非公表,none,90
2020-08-29,神奈川県,none,2
2020-08-29,中国武漢市,none,1
2020-08-29,石狩振興局管内,none,1278
2020-08-29,根室振興局管内,none,3
2020-08-29,日高振興局管内,none,4
2020-08-29,檜山振興局管内,none,4
2020-08-29,留萌振興局管内,none,4
2020-08-29,後志総合振興局管内,none,105
2020-08-29,渡島総合振興局管内,none,13
2020-08-29,十勝総合振興局管内,none,22
2020-08-29,胆振総合振興局管内,none,26
2020-08-29,釧路総合振興局管内,none,32
2020-08-29,上川総合振興局管内,none,48
2020-08-29,宗谷総合振興局管内,none,5
2020-08-29,空知総合振興局管内,none,54
2020-08-29,オホーツク総合振興局管内,none,66
2020-08-30,京都府,none,1
2020-08-30,千葉県,none,1
2020-08-30,大阪府,none,1
2020-08-30,茨城県,none,1
2020-08-30,愛知県,none,2
2020-08-30,東京都,none,6
2020-08-30,非公表,none,90
2020-08-30,神奈川県,none,2
2020-08-30,中国武漢市,none,1
2020-08-30,石狩振興局管内,none,1280
2020-08-30,根室振興局管内,none,3
2020-08-30,日高振興局管内,none,4
2020-08-30,檜山振興局管内,none,4
2020-08-30,留萌振興局管内,none,4
2020-08-30,後志総合振興局管内,none,106
2020-08-30,渡島総合振興局管内,none,13
2020-08-30,十勝総合振興局管内,none,22
2020-08-30,胆振総合振興局管内,none,26
2020-08-30,釧路総合振興局管内,none,33
2020-08-30,上川総合振興局管内,none,48
2020-08-30,宗谷総合振興局管内,none,5
2020-08-30,空知総合振興局管内,none,54
2020-08-30,オホーツク総合振興局管内,none,66
2020-08-31,京都府,none,1
2020-08-31,千葉県,none,1
2020-08-31,大阪府,none,1
2020-08-31,茨城県,none,1
2020-08-31,愛知県,none,2
2020-08-31,東京都,none,6
2020-08-31,非公表,none,91
2020-08-31,神奈川県,none,2
2020-08-31,中国武漢市,none,1
2020-08-31,石狩振興局管内,none,1285
2020-08-31,根室振興局管内,none,3
2020-08-31,檜山振興局管内,none,4
2020-08-31,留萌振興局管内,none,4
2020-08-31,日高振興局管内,none,6
2020-08-31,後志総合振興局管内,none,106
2020-08-31,渡島総合振興局管内,none,13
2020-08-31,十勝総合振興局管内,none,22
2020-08-31,胆振総合振興局管内,none,26
2020-08-31,釧路総合振興局管内,none,33
2020-08-31,上川総合振興局管内,none,48
2020-08-31,宗谷総合振興局管内,none,5
2020-08-31,空知総合振興局管内,none,54
2020-08-31,オホーツク総合振興局管内,none,66
2020-09-01,京都府,none,1
2020-09-01,千葉県,none,1
2020-09-01,大阪府,none,1
2020-09-01,茨城県,none,1
2020-09-01,愛知県,none,2
2020-09-01,東京都,none,6
2020-09-01,非公表,none,92
2020-09-01,神奈川県,none,2
2020-09-01,中国武漢市,none,1
2020-09-01,石狩振興局管内,none,1297
2020-09-01,根室振興局管内,none,3
2020-09-01,檜山振興局管内,none,4
2020-09-01,留萌振興局管内,none,4
2020-09-01,日高振興局管内,none,6
2020-09-01,後志総合振興局管内,none,108
2020-09-01,渡島総合振興局管内,none,13
2020-09-01,十勝総合振興局管内,none,22
2020-09-01,胆振総合振興局管内,none,26
2020-09-01,釧路総合振興局管内,none,33
2020-09-01,上川総合振興局管内,none,49
2020-09-01,宗谷総合振興局管内,none,5
2020-09-01,空知総合振興局管内,none,54
2020-09-01,オホーツク総合振興局管内,none,66
2020-09-02,京都府,none,1
2020-09-02,千葉県,none,1
2020-09-02,茨城県,none,1
2020-09-02,大阪府,none,2
2020-09-02,愛知県,none,2
2020-09-02,東京都,none,6
2020-09-02,非公表,none,92
2020-09-02,神奈川県,none,2
2020-09-02,中国武漢市,none,1
2020-09-02,石狩振興局管内,none,1301
2020-09-02,根室振興局管内,none,3
2020-09-02,檜山振興局管内,none,4
2020-09-02,留萌振興局管内,none,4
2020-09-02,日高振興局管内,none,6
2020-09-02,後志総合振興局管内,none,109
2020-09-02,渡島総合振興局管内,none,13
2020-09-02,十勝総合振興局管内,none,22
2020-09-02,胆振総合振興局管内,none,26
2020-09-02,釧路総合振興局管内,none,33
2020-09-02,上川総合振興局管内,none,49
2020-09-02,宗谷総合振興局管内,none,5
2020-09-02,空知総合振興局管内,none,54
2020-09-02,オホーツク総合振興局管内,none,66
2020-09-03,京都府,none,1
2020-09-03,千葉県,none,1
2020-09-03,茨城県,none,1
2020-09-03,大阪府,none,2
2020-09-03,愛知県,none,2
2020-09-03,東京都,none,6
2020-09-03,非公表,none,93
2020-09-03,神奈川県,none,2
2020-09-03,中国武漢市,none,1
2020-09-03,石狩振興局管内,none,1306
2020-09-03,根室振興局管内,none,3
2020-09-03,檜山振興局管内,none,4
2020-09-03,留萌振興局管内,none,4
2020-09-03,日高振興局管内,none,6
2020-09-03,後志総合振興局管内,none,109
2020-09-03,渡島総合振興局管内,none,13
2020-09-03,十勝総合振興局管内,none,22
2020-09-03,胆振総合振興局管内,none,26
2020-09-03,釧路総合振興局管内,none,33
2020-09-03,上川総合振興局管内,none,49
2020-09-03,宗谷総合振興局管内,none,5
2020-09-03,空知総合振興局管内,none,54
2020-09-03,オホーツク総合振興局管内,none,66
2020-09-04,京都府,none,1
2020-09-04,千葉県,none,1
2020-09-04,茨城県,none,1
2020-09-04,大阪府,none,2
2020-09-04,愛知県,none,2
2020-09-04,東京都,none,6
2020-09-04,非公表,none,94
2020-09-04,神奈川県,none,2
2020-09-04,中国武漢市,none,1
2020-09-04,石狩振興局管内,none,1310
2020-09-04,根室振興局管内,none,3
2020-09-04,檜山振興局管内,none,4
2020-09-04,留萌振興局管内,none,4
2020-09-04,日高振興局管内,none,6
2020-09-04,後志総合振興局管内,none,109
2020-09-04,渡島総合振興局管内,none,13
2020-09-04,十勝総合振興局管内,none,22
2020-09-04,胆振総合振興局管内,none,26
2020-09-04,釧路総合振興局管内,none,33
2020-09-04,上川総合振興局管内,none,49
2020-09-04,宗谷総合振興局管内,none,5
2020-09-04,空知総合振興局管内,none,54
2020-09-04,オホーツク総合振興局管内,none,66
2020-09-05,京都府,none,1
2020-09-05,千葉県,none,1
2020-09-05,茨城県,none,1
2020-09-05,大阪府,none,2
2020-09-05,愛知県,none,2
2020-09-05,東京都,none,7
2020-09-05,非公表,none,95
2020-09-05,神奈川県,none,2
2020-09-05,中国武漢市,none,1
2020-09-05,石狩振興局管内,none,1318
2020-09-05,根室振興局管内,none,3
2020-09-05,檜山振興局管内,none,4
2020-09-05,留萌振興局管内,none,4
2020-09-05,日高振興局管内,none,6
2020-09-05,後志総合振興局管内,none,109
2020-09-05,渡島総合振興局管内,none,13
2020-09-05,十勝総合振興局管内,none,22
2020-09-05,胆振総合振興局管内,none,26
2020-09-05,釧路総合振興局管内,none,33
2020-09-05,上川総合振興局管内,none,49
2020-09-05,宗谷総合振興局管内,none,5
2020-09-05,空知総合振興局管内,none,54
2020-09-05,オホーツク総合振興局管内,none,66
2020-09-06,京都府,none,1
2020-09-06,千葉県,none,1
2020-09-06,茨城県,none,1
2020-09-06,大阪府,none,2
2020-09-06,愛知県,none,2
2020-09-06,東京都,none,7
2020-09-06,非公表,none,95
2020-09-06,神奈川県,none,2
2020-09-06,中国武漢市,none,1
2020-09-06,石狩振興局管内,none,1322
2020-09-06,根室振興局管内,none,3
2020-09-06,檜山振興局管内,none,4
2020-09-06,留萌振興局管内,none,4
2020-09-06,日高振興局管内,none,6
2020-09-06,後志総合振興局管内,none,109
2020-09-06,渡島総合振興局管内,none,13
2020-09-06,十勝総合振興局管内,none,22
2020-09-06,胆振総合振興局管内,none,26
2020-09-06,釧路総合振興局管内,none,33
2020-09-06,上川総合振興局管内,none,49
2020-09-06,宗谷総合振興局管内,none,5
2020-09-06,空知総合振興局管内,none,54
2020-09-06,オホーツク総合振興局管内,none,66
2020-09-07,京都府,none,1
2020-09-07,千葉県,none,1
2020-09-07,茨城県,none,1
2020-09-07,大阪府,none,2
2020-09-07,愛知県,none,2
2020-09-07,東京都,none,7
2020-09-07,非公表,none,95
2020-09-07,神奈川県,none,2
2020-09-07,中国武漢市,none,1
2020-09-07,石狩振興局管内,none,1328
2020-09-07,根室振興局管内,none,3
2020-09-07,檜山振興局管内,none,4
2020-09-07,留萌振興局管内,none,4
2020-09-07,日高振興局管内,none,6
2020-09-07,後志総合振興局管内,none,109
2020-09-07,渡島総合振興局管内,none,13
2020-09-07,十勝総合振興局管内,none,22
2020-09-07,胆振総合振興局管内,none,26
2020-09-07,釧路総合振興局管内,none,33
2020-09-07,上川総合振興局管内,none,49
2020-09-07,宗谷総合振興局管内,none,5
2020-09-07,空知総合振興局管内,none,54
2020-09-07,オホーツク総合振興局管内,none,66
2020-09-08,京都府,none,1
2020-09-08,千葉県,none,1
2020-09-08,茨城県,none,1
2020-09-08,大阪府,none,2
2020-09-08,愛知県,none,2
2020-09-08,東京都,none,7
2020-09-08,非公表,none,96
2020-09-08,神奈川県,none,2
2020-09-08,中国武漢市,none,1
2020-09-08,石狩振興局管内,none,1338
2020-09-08,根室振興局管内,none,3
2020-09-08,檜山振興局管内,none,4
2020-09-08,留萌振興局管内,none,4
2020-09-08,日高振興局管内,none,6
2020-09-08,後志総合振興局管内,none,109
2020-09-08,渡島総合振興局管内,none,13
2020-09-08,十勝総合振興局管内,none,22
2020-09-08,胆振総合振興局管内,none,26
2020-09-08,釧路総合振興局管内,none,33
2020-09-08,上川総合振興局管内,none,49
2020-09-08,宗谷総合振興局管内,none,5
2020-09-08,空知総合振興局管内,none,54
2020-09-08,オホーツク総合振興局管内,none,66
2020-09-09,京都府,none,1
2020-09-09,千葉県,none,1
2020-09-09,茨城県,none,1
2020-09-09,大阪府,none,2
2020-09-09,愛知県,none,2
2020-09-09,東京都,none,7
2020-09-09,非公表,none,97
2020-09-09,神奈川県,none,2
2020-09-09,中国武漢市,none,1
2020-09-09,石狩振興局管内,none,1341
2020-09-09,根室振興局管内,none,3
2020-09-09,檜山振興局管内,none,4
2020-09-09,留萌振興局管内,none,4
2020-09-09,日高振興局管内,none,6
2020-09-09,後志総合振興局管内,none,109
2020-09-09,渡島総合振興局管内,none,13
2020-09-09,十勝総合振興局管内,none,22
2020-09-09,胆振総合振興局管内,none,26
2020-09-09,釧路総合振興局管内,none,33
2020-09-09,上川総合振興局管内,none,49
2020-09-09,宗谷総合振興局管内,none,5
2020-09-09,空知総合振興局管内,none,54
2020-09-09,オホーツク総合振興局管内,none,66
2020-09-10,京都府,none,1
2020-09-10,千葉県,none,1
2020-09-10,茨城県,none,1
2020-09-10,大阪府,none,2
2020-09-10,愛知県,none,2
2020-09-10,東京都,none,7
2020-09-10,非公表,none,98
2020-09-10,神奈川県,none,2
2020-09-10,中国武漢市,none,1
2020-09-10,石狩振興局管内,none,1351
2020-09-10,根室振興局管内,none,3
2020-09-10,檜山振興局管内,none,4
2020-09-10,留萌振興局管内,none,4
2020-09-10,日高振興局管内,none,6
2020-09-10,後志総合振興局管内,none,109
2020-09-10,渡島総合振興局管内,none,13
2020-09-10,十勝総合振興局管内,none,22
2020-09-10,胆振総合振興局管内,none,26
2020-09-10,釧路総合振興局管内,none,33
2020-09-10,上川総合振興局管内,none,49
2020-09-10,宗谷総合振興局管内,none,5
2020-09-10,空知総合振興局管内,none,54
2020-09-10,オホーツク総合振興局管内,none,66
2020-09-11,京都府,none,1
2020-09-11,千葉県,none,1
2020-09-11,茨城県,none,1
2020-09-11,非公表,none,100
2020-09-11,大阪府,none,2
2020-09-11,愛知県,none,2
2020-09-11,東京都,none,7
2020-09-11,神奈川県,none,2
2020-09-11,中国武漢市,none,1
2020-09-11,石狩振興局管内,none,1353
2020-09-11,根室振興局管内,none,3
2020-09-11,檜山振興局管内,none,4
2020-09-11,留萌振興局管内,none,4
2020-09-11,日高振興局管内,none,6
2020-09-11,後志総合振興局管内,none,109
2020-09-11,渡島総合振興局管内,none,13
2020-09-11,十勝総合振興局管内,none,22
2020-09-11,胆振総合振興局管内,none,26
2020-09-11,釧路総合振興局管内,none,33
2020-09-11,宗谷総合振興局管内,none,5
2020-09-11,上川総合振興局管内,none,51
2020-09-11,空知総合振興局管内,none,54
2020-09-11,オホーツク総合振興局管内,none,66
2020-09-12,京都府,none,1
2020-09-12,千葉県,none,1
2020-09-12,茨城県,none,1
2020-09-12,非公表,none,101
2020-09-12,大阪府,none,2
2020-09-12,愛知県,none,2
2020-09-12,東京都,none,7
2020-09-12,神奈川県,none,2
2020-09-12,中国武漢市,none,1
2020-09-12,石狩振興局管内,none,1359
2020-09-12,根室振興局管内,none,3
2020-09-12,檜山振興局管内,none,4
2020-09-12,留萌振興局管内,none,4
2020-09-12,日高振興局管内,none,6
2020-09-12,後志総合振興局管内,none,109
2020-09-12,渡島総合振興局管内,none,13
2020-09-12,十勝総合振興局管内,none,22
2020-09-12,胆振総合振興局管内,none,26
2020-09-12,釧路総合振興局管内,none,33
2020-09-12,宗谷総合振興局管内,none,5
2020-09-12,上川総合振興局管内,none,51
2020-09-12,空知総合振興局管内,none,54
2020-09-12,オホーツク総合振興局管内,none,66
2020-09-13,京都府,none,1
2020-09-13,千葉県,none,1
2020-09-13,茨城県,none,1
2020-09-13,非公表,none,102
2020-09-13,大阪府,none,2
2020-09-13,愛知県,none,2
2020-09-13,東京都,none,7
2020-09-13,神奈川県,none,2
2020-09-13,中国武漢市,none,1
2020-09-13,石狩振興局管内,none,1361
2020-09-13,根室振興局管内,none,3
2020-09-13,檜山振興局管内,none,4
2020-09-13,留萌振興局管内,none,4
2020-09-13,日高振興局管内,none,6
2020-09-13,後志総合振興局管内,none,109
2020-09-13,渡島総合振興局管内,none,13
2020-09-13,十勝総合振興局管内,none,22
2020-09-13,胆振総合振興局管内,none,26
2020-09-13,釧路総合振興局管内,none,33
2020-09-13,宗谷総合振興局管内,none,5
2020-09-13,上川総合振興局管内,none,51
2020-09-13,空知総合振興局管内,none,54
2020-09-13,オホーツク総合振興局管内,none,66
2020-09-14,京都府,none,1
2020-09-14,千葉県,none,1
2020-09-14,茨城県,none,1
2020-09-14,非公表,none,103
2020-09-14,大阪府,none,2
2020-09-14,愛知県,none,2
2020-09-14,東京都,none,7
2020-09-14,神奈川県,none,2
2020-09-14,中国武漢市,none,1
2020-09-14,石狩振興局管内,none,1368
2020-09-14,根室振興局管内,none,3
2020-09-14,檜山振興局管内,none,4
2020-09-14,留萌振興局管内,none,4
2020-09-14,日高振興局管内,none,6
2020-09-14,後志総合振興局管内,none,109
2020-09-14,渡島総合振興局管内,none,13
2020-09-14,十勝総合振興局管内,none,22
2020-09-14,胆振総合振興局管内,none,26
2020-09-14,釧路総合振興局管内,none,33
2020-09-14,宗谷総合振興局管内,none,5
2020-09-14,上川総合振興局管内,none,51
2020-09-14,空知総合振興局管内,none,54
2020-09-14,オホーツク総合振興局管内,none,66
2020-09-15,京都府,none,1
2020-09-15,千葉県,none,1
2020-09-15,茨城県,none,1
2020-09-15,非公表,none,104
2020-09-15,大阪府,none,2
2020-09-15,愛知県,none,2
2020-09-15,東京都,none,7
2020-09-15,神奈川県,none,2
2020-09-15,中国武漢市,none,1
2020-09-15,石狩振興局管内,none,1374
2020-09-15,根室振興局管内,none,3
2020-09-15,檜山振興局管内,none,4
2020-09-15,留萌振興局管内,none,4
2020-09-15,日高振興局管内,none,6
2020-09-15,後志総合振興局管内,none,110
2020-09-15,渡島総合振興局管内,none,13
2020-09-15,十勝総合振興局管内,none,22
2020-09-15,胆振総合振興局管内,none,26
2020-09-15,釧路総合振興局管内,none,33
2020-09-15,宗谷総合振興局管内,none,5
2020-09-15,上川総合振興局管内,none,51
2020-09-15,空知総合振興局管内,none,54
2020-09-15,オホーツク総合振興局管内,none,66
2020-09-16,京都府,none,1
2020-09-16,千葉県,none,1
2020-09-16,茨城県,none,1
2020-09-16,非公表,none,106
2020-09-16,大阪府,none,2
2020-09-16,愛知県,none,2
2020-09-16,東京都,none,7
2020-09-16,神奈川県,none,2
2020-09-16,中国武漢市,none,1
2020-09-16,石狩振興局管内,none,1381
2020-09-16,根室振興局管内,none,3
2020-09-16,檜山振興局管内,none,4
2020-09-16,留萌振興局管内,none,4
2020-09-16,日高振興局管内,none,6
2020-09-16,後志総合振興局管内,none,110
2020-09-16,渡島総合振興局管内,none,13
2020-09-16,十勝総合振興局管内,none,24
2020-09-16,胆振総合振興局管内,none,26
2020-09-16,釧路総合振興局管内,none,33
2020-09-16,宗谷総合振興局管内,none,5
2020-09-16,上川総合振興局管内,none,51
2020-09-16,空知総合振興局管内,none,54
2020-09-16,オホーツク総合振興局管内,none,66
2020-09-17,京都府,none,1
2020-09-17,千葉県,none,1
2020-09-17,茨城県,none,1
2020-09-17,非公表,none,107
2020-09-17,大阪府,none,2
2020-09-17,愛知県,none,2
2020-09-17,東京都,none,7
2020-09-17,神奈川県,none,2
2020-09-17,中国武漢市,none,1
2020-09-17,石狩振興局管内,none,1387
2020-09-17,根室振興局管内,none,3
2020-09-17,檜山振興局管内,none,4
2020-09-17,留萌振興局管内,none,4
2020-09-17,日高振興局管内,none,6
2020-09-17,後志総合振興局管内,none,110
2020-09-17,渡島総合振興局管内,none,13
2020-09-17,十勝総合振興局管内,none,24
2020-09-17,胆振総合振興局管内,none,26
2020-09-17,釧路総合振興局管内,none,33
2020-09-17,宗谷総合振興局管内,none,5
2020-09-17,上川総合振興局管内,none,51
2020-09-17,空知総合振興局管内,none,54
2020-09-17,オホーツク総合振興局管内,none,66
2020-09-18,京都府,none,1
2020-09-18,千葉県,none,1
2020-09-18,茨城県,none,1
2020-09-18,非公表,none,111
2020-09-18,大阪府,none,2
2020-09-18,愛知県,none,2
2020-09-18,東京都,none,8
2020-09-18,神奈川県,none,2
2020-09-18,中国武漢市,none,1
2020-09-18,石狩振興局管内,none,1399
2020-09-18,根室振興局管内,none,3
2020-09-18,檜山振興局管内,none,4
2020-09-18,留萌振興局管内,none,4
2020-09-18,日高振興局管内,none,6
2020-09-18,後志総合振興局管内,none,110
2020-09-18,渡島総合振興局管内,none,13
2020-09-18,十勝総合振興局管内,none,24
2020-09-18,胆振総合振興局管内,none,26
2020-09-18,釧路総合振興局管内,none,33
2020-09-18,宗谷総合振興局管内,none,5
2020-09-18,上川総合振興局管内,none,51
